"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2202","county","Bedford County","driving","","Pennsylvania","United States",100,106.26,97.58,113.71,169.06,97.37,126.76,132.83,93.16,103.5,128.6,166.72,133.31,120.07,100.66,97.42,98.76,110.02,145.72,128.73,118.89,100.29,96.29,96.63,107.68,136.6,119.18,123.44,100.95,106.02,103.37,128.07,184.61,153.85,145.46,152.43,110.68,100.84,119.05,156.88,136.49,143.67,108.81,110.16,113.08,129.83,170.85,133.99,142.46,114.31,106.05,108.23,125.81,197.53,164.17,166.96,126.28,114.79,115.13,130.12,153.54,143.59,143.94,114,107.45,93.53,96.74,98.9,90.45,71.72,58.7,60.48,56.51,70.3,70.22,64.64,65.22,62.14,61.06,55.85,55.56,64.19,57.22,47.83,60.27,56.27,63.98,67.43,63.14,63.75,45.17,60.01,63.27,64.51,71.4,76.53,70.56,69.35,69.72,67.85,79.06,72.8,86.74,82.06,67.19,82.08,84.64,77.72,80.82,103.89,101.95,86.71,91.19,88.4,89.74,100.92,114.81,117.02,94.05,NA,NA,116.02,122.97,152.67,153.91,123.52,118.21,117.86,131.49,146.8,183.64,192.63,168.35,160.75,146.86,146.8,138.91,176.06,183.87,163.25,138.75,138.12,133.62,158.48,223.18,230.26,194.21,157.77,146.59,145.67,171.51,232.33,249.38,217.57,173.43,154.54,164.77,182.19,253.67,271.53,216.97,186.74,158.77,186.42,211.44,274.03,286.64,257.85,189.29,178.45,199.26,266.06,301.95,202.29,285.98,216.86,179.82,179.51,207.42,269.46,276.82,247.7,197.16,183.03,182.98,205.26,286.29,304.18,262.9,192.13,174.06,175.09,201.89,284.9,298.87,263.14,197.03,176.87,193.63,212.05,277.64,297.92,252.49,199.82,170.82,187.27,208.29,284.66,305.63,271.45,222.97,206.05,198.05,220.63,279.72,296.08,276.82,196.69,181.74,191.9,211.02,266.27,277.66,244.01,180.11,155.51,164.19,185.08,231.81,220.31,216.21,159.62,155.27,156.72,199.92,291.5,262.96,230.47,247.54,171.22,158.93,172.93,236.52,237.1,208.02,159.04,148.99,156.41,174.51,223.44
"2229","county","Berks County","driving","","Pennsylvania","United States",100,98.54,104.14,106.68,125.04,72.01,89.38,103.49,98.51,106.19,105.42,124.69,119.64,88.95,96.66,97.81,102.08,104,124.61,125.14,82.09,100.22,100.62,103.35,103.75,119.62,128.67,98.62,100.81,101.66,107.48,111.83,136.62,132.91,101.71,113.22,110.51,109.62,114.52,135.95,140.19,104.3,102.33,108.14,110.88,116.14,135.16,135.23,104.94,107.62,108.56,112.43,119.14,137.62,139.24,103.2,115.12,110.71,111.4,103.62,117.22,105.58,82.47,90.32,79.62,80.79,74.08,76.77,64.34,51.26,50.99,55.63,53.57,60.75,65.43,45.71,40.33,54.31,51.68,56.67,57.46,62.33,56.9,49.82,60.08,60.54,61.46,59.83,64.77,62.62,41.01,54.29,64.35,67.72,68.51,74.37,68.91,63.02,69.24,64.95,72.88,72.69,77.2,81.81,55.63,72.04,80.92,80.87,77.31,93.51,97.76,79.55,85.09,89.23,84.96,96.39,96.61,97.44,81.02,NA,NA,106.64,106.13,122.61,122.11,93.27,104.9,112.48,119.85,119.82,127.96,118.7,104.08,100.55,122.74,123.67,118.44,131.36,134.47,109.45,120.87,122.82,141.06,137.08,148.33,150.13,122,132.71,141.04,137.77,138.07,160.97,156.44,128.57,136.04,142.23,143.1,144.54,163.51,156.07,124.64,141.54,145.51,152.49,154.2,175,167.85,141.3,151.14,154.62,155.42,166.36,169.15,142.82,137.56,143.3,151.83,155.37,162.08,168.97,177.81,145.19,151.82,156.23,160.38,157.98,177.62,180.16,144.66,149.48,155.06,151.75,157.77,177.74,180.42,147.39,156.87,157.01,163.73,167.61,174.4,185.62,150.57,155.1,155.72,170.75,165.31,180.86,186.95,151.02,160.04,157.38,160.95,162.6,186.69,184.03,140.85,154.09,160.14,165.12,171.94,196.53,194.8,150.11,155.88,152.81,156.3,160.04,179.19,173.2,151.39,142.37,149.24,149.44,158.23,192.22,183.66,149.63,134.81,145.46,148.15,148.3,177.74,185.92,137.21,142.16,143.43,154.6,154.21,183.22
"2230","county","Berks County","walking","","Pennsylvania","United States",100,89.19,98.74,103.05,122.58,83.22,90.1,102.4,106.8,125.63,102.18,134.79,122.36,81.87,96.69,93.55,93.07,99.17,129.38,131.12,83.61,101.48,98.65,101.74,93.68,121.01,140.5,94.46,93.03,97.82,105.71,100.39,144.77,145.64,91.5,123.54,95.12,105.27,126.02,131.69,154.62,100.78,100.83,94.12,103.01,104.84,132.78,155.62,98.26,118.79,105.01,120.36,117.52,119.75,151.22,97.34,122.89,109.33,114.47,109.81,122.49,119.31,85.05,98.74,88.62,85.66,95.29,97.65,84.87,66.87,60.85,65.91,57.15,76.11,77.99,59.37,53.01,66.39,59.81,70.79,74.89,68.83,71.8,72.49,76.63,77.46,75.89,71.27,68.79,70.88,62.82,61.38,73.5,75.15,79.95,76.59,78.2,77.77,78.81,66.61,79.29,75.24,80.78,88.27,62.55,83.39,89.76,90.41,87.4,105.36,122.67,91.98,92.85,104.36,93.2,105.27,98.87,103.01,90.89,102.09,80.17,119.09,128.47,148.82,151.44,109.59,120.23,135,135.53,151.74,141.54,146.34,126.33,116.04,142.37,152.18,137.27,142.89,164.69,125.41,140.15,160.94,156.84,163.95,154.18,174.02,128.07,157.24,155.84,162.82,152.57,183.91,177.2,144.86,144.9,158.41,161.77,162.21,178.95,176.2,138.19,158.72,158.89,165.08,173.8,187.45,181.39,145.64,170.97,183.04,180.51,174.89,173.02,165.13,146.03,151.13,168,177.42,176.33,177.11,200.61,156.67,192.94,172.23,183.35,170.31,201.39,203.97,152.53,170.53,173.98,181.12,173.93,197.47,211.16,147.6,175.59,174.98,179.64,180.51,180.25,203.05,155.62,181.12,147.78,178.33,166.87,185.75,210.46,174.19,177.2,199.22,177.29,187.58,221.62,208.15,174.5,177.24,189.58,192.94,198.65,247.99,264.12,176.07,198.74,200.7,204.36,192.89,216.39,223.23,198.61,201.57,188.06,189.54,203.1,223.93,216.3,168.57,156.58,175.81,187.88,168.74,199.48,213.95,149.74,177.94,162.55,185.79,187.27,210.9
"2248","county","Blair County","driving","","Pennsylvania","United States",100,101.89,109.57,105.38,124.86,69.08,77.5,102.55,100.65,101.28,98.64,122.9,112.17,83.22,92.45,97.4,101.51,100.27,123.33,128.46,80.17,96.01,98.34,97.69,102.35,111.84,115.47,94.45,103.7,107.08,106.8,127,148.42,142.28,105.39,113.97,104.76,107.54,112.39,136.79,135.15,98.01,106.01,110.79,116.04,110.88,148.24,147.53,105.69,108.52,112.29,107.32,117.22,143.25,142,99.44,110.54,113.75,106.36,107.01,118.2,103.62,81.75,92.13,78.72,76.96,73.43,71.98,61.46,48.76,52.94,62.55,56.41,66.22,70.2,50.42,47.63,58.94,59.31,60.44,57.06,66.62,51.32,41.9,63.16,62.52,62.99,64.86,71.7,61.83,33.3,57.29,63.07,71.97,71.45,76.29,67.46,58.08,73.07,70.34,77.38,75.71,84.65,80.31,56.96,81.75,77.46,83.09,81.21,96.24,91.11,70.1,87.77,87.26,85.92,94.96,104.7,99.92,76.47,NA,NA,108.62,109.66,135.31,125.81,94.58,119.98,126.75,124.85,133.36,149.18,139.89,95.1,95.26,132.18,132.88,134.46,154.24,155.97,110.2,127.35,133.04,132.97,137.66,164.44,157.7,115.08,150.73,148.94,151.06,148.13,178.11,176.16,124.78,149.01,152.36,152.11,155.13,176.83,170.88,119.87,156.82,154.08,157.19,160.6,190.1,177.55,138.82,159.14,161,163.67,174.41,172.46,127.29,131.8,161.83,164.19,160.95,169.6,190.34,181.19,133.58,155.91,170.99,164.04,158.78,188.07,182.73,137.26,155.74,156.48,161.23,169.38,197.72,186.24,140.37,162.2,162.33,173.2,173.61,190.14,180.07,143.72,168.44,160.95,170.97,170.11,194.23,193.99,141.13,162.92,166.01,168.86,172.45,199,191.29,152.97,164.07,175.69,170.94,183.85,217.35,220.17,162.38,176.09,171.3,162.22,165.71,186.3,185.45,134.85,148.12,157.22,158.92,167.5,204.42,191.56,139.27,131.83,156.08,155.96,155.5,191.07,184.3,128.63,148.37,151.22,148.07,165.79,185.45
"2276","county","Bradford County","driving","","Pennsylvania","United States",100,100.98,104.34,108.32,112.87,68,71.14,103.88,100.56,96.08,102.06,105.46,88.25,74.08,94.96,96.4,98.01,102.94,110.88,98.88,73.28,98.53,99.06,99.06,89.89,76.85,89.89,77.26,93.25,103.64,108.25,104.23,116.89,118.19,87.76,95.91,107.69,105.32,117.03,121.23,113.99,93.32,102.73,103.57,109.13,103.36,122.04,114.24,85.2,101.29,105.25,104.86,119.45,121.09,107.42,84.02,108.74,104.62,106.26,99.83,104.76,86.53,70.13,90.66,78.63,83.49,75.52,76.08,66.77,52.96,58.2,64.71,64.43,64.74,73.24,55.47,48.97,62.5,63.27,67.3,67.61,68.28,57.01,52.68,63.52,66.18,65.09,67.93,69.15,65.16,45.02,64.22,74.43,80.8,76.53,73.66,69.81,64.6,74.64,72.44,87.93,74.01,87.62,84.33,64.64,88.28,94.4,87.55,85.06,99.9,100.24,87.69,100.7,90.7,102.2,102.59,108.71,104.34,83,NA,NA,122.81,116.47,136.13,125.15,108.01,124.97,121.83,135.01,133.72,157.82,135.85,116.09,115.88,144.32,131.58,143.3,157.54,166.53,119.55,140.33,142.53,142.64,149.28,164.95,155.89,137.67,151.73,147.74,158.41,156.14,172.79,165.62,130.05,155.96,163.34,165.37,161.8,193.81,187.72,128.68,159.78,179.12,178.56,185.94,216.12,205.42,165.3,177.47,170.27,180.87,184.3,174.43,151.03,158.1,177.12,175.76,171.21,179.54,196.08,189.05,148.34,175.2,172.86,172.89,178.49,203.64,188.6,155.02,172.82,171.39,172.09,175.1,189.54,185.52,160.93,179.61,165.83,174.12,183.11,194.72,197.06,145.86,171.11,167.05,168.49,185.41,187.76,182.16,164.99,169.95,174.29,173.63,186.5,215.36,186.57,159.5,176.6,159.11,163.9,176.36,195.21,179.26,145.12,153.45,160.58,160.27,153.1,177.61,180.06,142.85,149.98,155.23,162.61,167.93,203.81,190.59,161.04,137.85,150.33,150.68,157.01,191.61,184.3,141.13,147.32,159.32,161.28,158.66,191.08
"2318","county","Bucks County","driving","","Pennsylvania","United States",100,104.74,106.71,108.05,125.63,92.4,92.1,105.53,102.01,102.95,106.93,122.42,116.41,90.21,94.23,102.28,103.28,108.19,123.29,123.21,84.72,97.13,100.19,100.75,103.4,115.72,123.19,93.66,97.29,102.9,107.22,111.15,131.81,123.86,98.73,111.31,104.39,105.93,109.43,127.2,132.34,99.2,104.07,104.8,105.86,109.54,128.78,133.68,99.6,114.36,107.68,111.77,114.84,138.95,132.87,100.19,108.09,105.95,107.72,99.87,108.01,98.68,69.43,75.82,68.29,69.26,63.31,69.71,56.78,42.14,42.58,48.33,44.57,54.47,60.62,44.04,38.73,50.22,50.11,52.85,53.67,59.09,53.18,45.03,54.9,54.83,55.28,55.46,64.12,61.15,36.55,45.6,59.71,61.32,62.41,68.66,61.04,57.52,61.64,60.97,68.62,65.38,69.19,80.94,49.05,63.92,76.95,71.56,68.34,90.41,91.22,73.94,78.31,81.78,75.63,89.36,90.02,91.69,76.64,NA,NA,99.44,101.71,118.33,114.84,90.15,97.67,105.95,107.23,115.21,116.77,100.42,94.99,90.33,111.26,114.88,110.13,124.14,123.86,104.9,110.33,113.9,113.21,129.22,136.02,136.47,116.53,127.17,132.37,132.88,125.31,153.92,144.25,118.15,132.13,137.5,139.6,135.39,158.07,139.82,109.98,136.26,141.98,145.39,149.06,165.9,151.38,129.46,146.51,149.67,151.4,163.32,154.69,122.06,116.08,128.63,145.61,145.46,156.48,146.52,158.19,132.75,147.36,154.19,154.54,152.54,167.16,161.63,130.61,144.22,150.45,147.03,151.42,164.07,167.06,133.76,144.42,148.22,152.82,152.64,158.22,165.12,124.53,142.92,131.07,167.7,159.53,168.41,173.68,137.81,149.3,151.92,147.71,151.28,173.13,167.18,118,144.96,151.3,148.01,157.65,169.55,161.7,124.76,139.68,144.39,146.36,148.76,161.63,144.5,134.53,134.12,139.27,142.46,147.78,172.34,156.72,131.25,118.27,133.65,136.41,134.49,163.05,180.32,125.11,130.19,136.53,137.01,141.05,165.55
"2319","county","Bucks County","transit","","Pennsylvania","United States",100,97.69,101.01,98.05,111.46,94.88,79.32,98.56,94.52,97.91,95.03,113.4,101.01,76.66,86.89,90.63,88.54,104.03,105.48,112.82,80.98,85.52,95.32,91.93,96.4,97.84,100.14,84.01,98.34,94.38,100.36,103.67,115.99,106.92,89.41,98.78,93.88,96.33,96.47,110.37,105.62,89.91,93.66,92.94,82.64,94.74,115.78,119.02,86.1,96.76,103.1,88.76,95.17,115.56,112.61,87.03,94.67,88.9,89.84,88.62,87.82,85.66,55.33,59.94,57.2,49.21,44.24,49.78,41.79,33.65,39.77,42.87,34.51,37.75,49.35,32.06,29.54,38.26,37.54,32.64,33.29,36.82,32.28,28.17,38.69,35.52,43.01,35.3,39.7,31.77,25.36,32.35,32.2,32.64,35.73,37.03,29.39,37.03,32.85,34.15,36.46,32.78,29.39,36.82,31.2,37.82,45.24,46.69,36.96,41.93,39.63,43.52,46.54,42.15,37.25,44.6,42.8,38.33,38.4,39.05,28.82,49.42,47.19,52.59,52.67,44.88,53.6,46.4,45.68,49.21,46.76,40.99,43.16,45.53,52.38,53.46,51.22,52.23,61.38,46.97,48.92,53.03,52.52,53.17,55.98,61.02,54.39,59.37,60.81,70.32,55.33,63.26,68.88,55.76,70.46,66.79,68.01,65.78,67.36,59.15,46.83,66.86,72.33,71.18,74.14,79.25,70.17,73.56,75.65,71.25,72.77,73.78,78.75,68.73,73.56,72.77,71.83,72.19,76.37,62.32,75.07,69.31,74.21,70.53,71.76,63.18,70.68,75.72,62.97,69.74,75.29,76.87,67.15,75,91.35,61.74,77.81,68.3,75.22,75.94,72.48,83.86,70.46,74.64,60.73,83.07,66.64,73.41,74.06,67.29,78.82,71.4,73.41,70.39,76.8,80.76,56.41,82.06,74.86,70.17,75.36,84.94,79.83,67.51,71.69,79.11,74.21,75.22,80.91,72.77,70.53,69.45,76.15,72.48,73.63,83.29,79.83,70.89,69.16,66.43,69.31,63.33,73.49,75.36,68.8,63.62,66.43,73.99,73.56,91.71
"2320","county","Bucks County","walking","","Pennsylvania","United States",100,105.69,109.72,102.89,134.31,106.23,104.42,110.62,91.64,98.95,99.89,137.93,129.38,106.54,87.05,100.96,102.41,106.6,127.65,147.05,98.19,103.77,100.42,102.44,106.63,115.52,144.53,104.11,94.48,101.42,106.91,120.03,146.6,143.77,109.72,125.47,103.34,106.09,108.19,128.9,147.22,123.54,101.3,99.24,106.12,100.54,137.11,145.13,109.97,117.65,114.96,123.82,122.44,144.45,156.86,115.44,126.32,111.67,114.5,107.76,138.67,137.99,97.9,94.82,95.01,96.8,81.84,96.6,81.64,69.41,58.5,75.58,53.99,87.37,93.6,65.07,60.4,66.15,71.87,78.53,74.02,81.33,88.07,79.04,96.12,85.98,86.29,71.81,89.15,90.37,71.39,62.35,85.47,93.17,85.07,94.42,77.88,96.01,83.4,78.73,91.05,82.49,86.01,118.39,69.66,76.23,117.59,98.3,88.47,114.65,136.77,113.46,109.92,104.5,93.06,120.11,117.48,112.95,108.75,104.42,87.62,153.74,150.65,178.36,188.24,156.01,141.5,158.47,162.38,180.34,174.14,147.34,154.65,142.83,173.34,172.35,160.82,168.98,179.77,158.33,152.66,158.92,154.93,180.79,189.29,206.03,178.41,163.91,177.71,182.89,162.83,213.37,211.87,168.19,175.81,210.28,190.45,176.94,206.63,180.96,145.01,171.73,183.88,188.58,203.8,227.39,217.39,189.92,197.28,210.62,222.66,216.66,213.94,191.98,163.48,171.13,190.54,192.12,213.65,193.2,222.21,183,198.13,201.98,200.71,200.42,224.16,220.62,175.21,191.7,207.28,195.44,209.41,210.51,226.18,182.89,184.65,190.11,198.7,200.4,229.07,235.67,181.16,185.67,167.54,210.42,204.48,221.05,242.29,184.62,199.77,189.6,199.12,196.12,243.54,232.97,154.62,185.92,195.98,196.12,198.7,233.14,217.96,172.55,194.7,186.94,198.78,203.06,212.92,187.05,186.01,177.28,195.04,196.86,202.66,237.71,238.78,209.86,160.76,167.73,184.59,184.33,214.42,272.69,187,175.95,176.15,188.73,195.78,235.13
"2336","county","Butler County","driving","","Pennsylvania","United States",100,103.8,103.61,104.07,127.46,95.49,84.87,108.75,102.6,102.85,106.59,125.24,123.88,86.3,96.31,102.78,103.06,104.49,154.32,125.95,81.04,96.05,100.35,101.44,103.89,108,119.02,92.64,99.62,104.87,106.37,112.02,136.09,131.59,99.59,111.01,106.97,107.47,111.34,135.52,138.26,101.88,104.53,106.95,108.2,108.18,130.61,133.06,99.14,99.41,111.62,111.06,114.43,136.8,136.77,98.32,103.8,104.01,107.22,102.87,110.21,96.5,74.84,82.25,71.79,70.48,67.74,64.64,56.08,49.63,46.1,48.57,50.13,58.61,57.59,44.07,43.9,49.49,49.96,51.79,56.16,61.19,58.2,48.27,55.89,55.55,59.21,57.43,61.64,60.41,33.01,53.91,59.8,62.84,62.4,68.94,68.81,56.77,66.31,60.12,68.42,69.36,78.63,78.97,51.77,73.12,72.78,74.1,74.26,90.79,93.05,76.45,83.58,85.76,81.77,94.22,98.26,92.49,73.16,NA,NA,106.59,103.19,121.55,132.49,93.54,112.41,119.01,124.7,132.08,140.17,134.8,107.71,101.99,133.79,138.42,132.2,145.6,143.92,112.08,128.94,137.06,131.5,137.67,161.59,159.83,128.84,143.39,150.57,150.19,156.67,180.73,171.24,136.06,150.07,153.85,154.49,159.72,183.61,177.37,124.86,147.96,152.87,163.71,168.59,193.8,174.63,149.19,160.61,160.84,167.83,179.35,190.46,145.79,148.22,158.76,156.53,161.72,167.3,190.78,179.39,145.34,154.72,158.38,163.99,161.04,192.23,183.67,144.41,154.52,157.55,156.33,159.8,202.35,199.54,156.49,153.07,158.61,169.82,170.72,189.2,173.14,139.17,162.42,153.73,163.08,172.19,203.49,190,151.82,161.18,166.52,166.53,177.96,199.38,204.86,166.18,162.59,164.33,169.62,168.89,199.31,200.09,146.21,153.9,152.65,160.47,157.96,171.96,179.78,145.44,140.16,146.11,147.24,159.03,195.65,176.35,144.16,123.08,146.39,149.01,154.54,179.14,192.68,128.96,138.23,147.43,147.05,152.02,184.86
"2368","county","Cambria County","driving","","Pennsylvania","United States",100,100.72,99.18,92.53,122.68,69.86,74.14,93.99,90.96,90.92,94.49,110.42,104.79,76.96,95.12,93.8,95.53,94.59,114.82,112.87,77.2,90.17,89.92,94.64,95.49,100.2,102.56,83.73,97.03,99.37,100.95,106.81,127.69,120.07,91.18,104.98,103.56,102.08,103.17,126.92,128.82,99.18,102.63,101.4,107.81,104.89,150.27,135.93,105.47,97.59,106.03,104.67,112.33,135.49,132.44,95,104.81,108.11,107.9,102.2,111.42,95.44,75.64,85.33,75.04,74.77,71.72,77.26,60.91,46.87,50.25,56.78,55.09,65.23,67.21,51.05,49.34,57.05,59.11,59.36,56.48,66.61,52.91,46.37,62.05,63.88,62.82,64.77,68.82,62.3,39,55.57,61.04,72.74,69.24,74.22,69.16,55.07,70.59,76.96,76.52,76.34,81.47,77.64,55.98,77.65,79.99,83.22,85.46,93.54,87.92,73.42,88.43,91.74,85.06,93.78,102.89,95.34,77.16,NA,NA,105.79,108.94,128.17,125.51,96.16,113.15,118.29,118.9,124.29,135.59,133.12,109.49,100.27,128.7,128.31,126.53,140.01,140.05,108.74,126.77,126.17,124.05,134.75,153.25,140.74,119.02,142.03,150.58,148.42,153.2,174.76,160.33,122.4,144.35,154.98,151.57,152.03,164.1,157.52,117.38,142.9,150.51,157.64,160.3,183.29,173.89,134.28,153.65,161,163.31,171.58,167.29,132.91,133.56,157.93,160.09,160.64,165.9,183.3,172.03,137.73,152.1,159.54,165.68,152.79,188.49,178.03,143.24,154.8,151.81,152.02,159.36,186.85,178.66,146.36,150.56,156.96,167.58,161.58,176.81,185.95,138.04,156.15,159.99,161.55,162.49,182.86,186.45,148.75,156.23,156.92,161.66,170.49,200,180.34,157.02,152.2,166.01,158.93,172.37,202.94,191.31,140.37,152.53,157.71,152.49,148.51,175.16,175.16,137.49,143.77,149.2,151.88,159.35,189.3,181.33,147.9,123.5,144.04,154.35,158.68,192.26,175.28,125.81,147.46,144.9,153.06,158.22,180.94
"2385","county","Carbon County","driving","","Pennsylvania","United States",100,99.34,101.19,109.79,162.07,168.73,195.24,143.45,94.01,94.7,104.45,154.09,150.58,145.05,95.98,92.66,92,102.84,160.72,188.48,127.95,101.89,92.54,94.75,94.26,128.35,184.27,148.08,90.93,89.33,95.93,107.4,173.22,230.56,218.84,168.6,108.63,110.43,116.2,174.39,222.03,177.95,96.78,96.34,95.57,105.09,151.89,191.83,161.99,96.61,96.39,96.09,125.77,200.05,200.94,159.08,106.84,97.31,100.35,93.62,118.68,135.17,114.8,91.86,73.32,77.77,66.18,73.9,79.48,64.22,43.81,54.7,47.88,57.17,59.95,46.83,45.38,51.74,48.65,53.17,49.8,53.54,57.18,54.75,59.21,54.26,54.89,49.2,55.74,62.57,44.23,46.92,60.01,59.85,61.3,66.09,61.75,71.43,66.88,58.56,64.93,64.08,69.53,90.43,54.87,65.05,75.36,70.9,63.39,87.27,119.15,105.34,79.51,81.3,80.67,94.45,86.61,103.14,89.93,NA,NA,109.16,97.34,124.94,153.77,119.88,103.44,115.79,113.14,128.17,147.16,159.05,188.78,167.43,140.29,127.8,114.5,134.95,180.7,169.42,131.52,121.64,114.17,130.52,157.97,203.83,204.4,148.19,156.99,142.32,154.53,212.85,258.99,233.5,175.61,164.13,167.19,168.49,202.67,239.41,223.3,176.41,168.16,180.28,189.14,243.92,251.52,272.33,195.44,172.05,172.96,224.23,285.06,301.21,312.15,194.78,176.27,161.75,197.41,205.33,261.02,302.72,196.76,204.97,197.25,210.03,244.53,340.35,310.8,219.09,218.34,203.93,194.97,249.97,323.93,320.1,197.19,193.92,211.96,210.61,238.64,328.27,248.66,200.24,150.8,202.01,205.06,237.82,333.52,334.96,216.55,201.18,207.43,216.01,266.47,333.05,274.1,200.42,202.77,210.59,214.11,273.57,324.28,278.83,180.99,177.66,190.1,188.12,234.33,240.76,270.02,174.62,159.88,149.45,174.29,264.36,335.4,337.7,305.5,150.24,146.1,140.82,216,282.46,208.91,153.21,134.66,144.94,154.12,206.02
