"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18"
"2745","county","DuPage County","transit","","Illinois","United States",100,102.79,101.45,110.28,131.83,104.44,85.06,113.7,101.03,102.89,101.71,115.14,103.31,82.48,96.12,99.48,103.51,97.98,108.79,109.04,85.84,98.66,94.06,93.02,99.38,111.37,109.1,87.86,99.22,98.19,101.91,104.65,117.67,114.06,101.09,112.3,107.29,100.36,102.33,118.76,119.79,96.9,100.57,92.2,92.71,104.7,119.22,127.8,97.31,105.32,105.99,108.01,114.16,117.52,128.58,86.77,98.55,97.16,103.82,91.94,97.67,83.41,62.33,62.22,61.34,57.98,51.47,51.89,38.24,34.11,37.47,43.26,50.54,42.02,45.53,38.6,38.66,39.64,40.26,47.34,50.08,47.91,41.76,39.17,45.37,48.94,49.51,42.43,47.18,45.68,36.38,45.12,43.51,41.81,44.65,48.01,47.13,49.72,49.2,53.39,48.53,52.87,47.65,41.14,44.91,45.06,47.18,46.2,51.06,56.28,50.28,52.04,48.11,49.35,57.93,64.34,54.83,59.53,42.07,45.37,42.12,62.69,56.85,62.02,60.88,45.89,57.36,61.91,66.77,61.19,70.49,61.96,63.05,64.6,71.06,70.7,73.7,82.22,76.38,54.47,62.95,70.08,73.85,77.16,83.72,71.78,69.46,80.88,74.06,76.9,83.77,86.51,77.88,67.18,79.12,89.3,80.72,86.93,86.77,76.38,67.7,83.1,92.04,87.8,90.65,81.24,83.2,70.28,76.74,88.06,95.35,87.29,88.06,69.3,63.98,81.19,83.51,84.19,89.87,89.1,84.19,69.56,85.06,84.55,74.88,94.57,91.42,83.15,63.88,76.85,78.5,80.41,90.49,96.8,86.3,74.83,77.42,80.26,86.46,84.7,85.48,88.94,66.56,78.86,73.95,84.91,81.96,91.63,81.14,70.75,78.29,82.64,85.43,89.66,90.9,83.67,73.64,84.6,84.08,77.57,87.7,86.05,89.1,73.49,79.22,74.73,78.6,78.29,82.84,81.96,65.74,74.16,76.69,74.68,79.64,97.83,88.06,65.12,65.17,66.25,69.3,69.82,80.83,81.34,67.55,68.06,75.92,86.56,89.77,91.01
"2746","county","DuPage County","walking","","Illinois","United States",100,112.48,116.44,107.11,130.84,135.05,92.16,109.84,103.02,103.92,100.7,133.52,132.46,88.12,100.78,98.57,104.07,105.94,127.91,143.12,92.95,104.26,101.66,99.82,104.18,126.7,149.75,87.71,108.36,107.16,104.19,107.8,148.93,146.02,113.24,120.14,106.83,105.61,112.13,144.23,176.71,126.36,99.93,98.47,104.99,115.21,156.06,164.44,125.71,111.59,116.02,121.52,122.74,150.01,198.45,129.93,109.36,121.67,111.29,110.74,133.95,120.02,84.02,89.69,102.91,72.07,73.82,81.4,67.32,46.29,61.39,73.63,87.8,68.71,71.7,58.31,51,74.98,67.07,82.98,89.89,102.67,73.99,70.78,81.34,99.93,87.94,79.2,96.19,88.26,57.71,73.04,72.91,65.24,77.44,76.72,99.34,89.95,94.32,89.36,81.12,88.31,95.04,68.73,96.58,86.97,94.38,71.51,94.97,126.23,120.01,108.66,92.92,83.02,117.13,117.71,120.14,125.6,71.21,101.51,93.72,135.1,108.28,162.7,154.32,84.39,127.75,129.45,148.74,157.2,177.78,142.42,138.72,125.42,155.63,159.41,159.48,195.19,187.42,144.23,144.85,155.19,160.22,176.34,200.45,182.68,154.27,178.54,156.48,167.48,198.91,213.52,205.68,163.34,189.67,190.55,195.39,201.2,222.27,185.56,135.02,176.42,216.32,216.35,224.36,182.84,216.09,172.23,183.45,198.16,211.22,214.67,210.96,158.59,144.85,190.84,196.67,200.16,207.6,232.74,210.86,177.15,203.56,222.01,189.94,222.85,235.01,209.73,152.22,205.35,199.08,217.45,228.57,234.07,230.46,161.74,194.72,210.7,204.36,206.71,226.07,214.33,161.03,189.1,215.04,216.47,215.95,240.37,226.25,161.27,179.77,216.31,208.57,220.8,234.59,212.5,173.67,195.93,203.85,214.75,219.33,234.22,235.49,168.94,178.85,189.85,190.24,188.48,222,231.01,169.83,178.78,161.2,187.23,194.25,229.7,221.09,156.28,156.06,147.52,165.61,173.99,210.78,199.23,161.63,167.4,189.17,193.3,193.55,226.59
"2776","county","Effingham County","driving","","Illinois","United States",100,104.41,97.72,106.02,115,107.95,96.63,110.11,93.94,103.83,98.15,121.39,119.45,91.61,91.74,97.37,107.74,118.15,119.13,109.67,86.96,91.91,94.65,79.96,96.52,114.17,108.67,97.57,99.35,103.04,98.41,108.39,142.51,127.91,111.48,128.36,109.91,109.37,115.13,141.03,122.71,107.76,109.98,100.46,103.54,122.36,145.66,138.27,119.6,111.89,114.08,119.58,131.97,168.96,149.45,119.1,113.52,114.91,122.67,125.34,150.12,140.84,113.82,109.91,107.11,105.93,104.8,119.32,100.22,71.46,76.51,77.83,73.16,68.81,80.85,68.16,59.47,70.35,69.53,72.03,72.27,77.61,65.55,55.97,68.81,73.59,71.96,80.27,86.39,68.99,41.36,70.16,73.55,82.46,80.13,97.39,79.2,65.36,83.68,84.66,89.61,90.39,97.35,84.03,77,84.96,87.92,86.18,100.13,113.21,102.04,87.02,92.2,90.11,110.11,112.02,122.82,116.91,84.94,NA,NA,117.63,115.56,131.6,127.1,105.93,113.56,122,130.73,146.42,187.52,161.55,135.08,144.84,147.16,151.47,156.18,162.29,153.55,131.12,138.36,143.29,139.38,145.51,174.53,157.4,140.9,142.45,133.14,150.32,155.75,193.59,182.37,156.36,153.88,151.84,173.35,162.83,200.98,177.16,149.99,169.14,159.81,177.94,181.09,203.56,215.24,165.77,166.31,167.42,186.74,211.71,212.56,132.82,190.46,187.63,164.29,165.51,179.77,219,196.91,170.81,171.75,154.49,164.42,186.96,210.02,195.48,175.46,156.92,163.79,166.86,177.57,207.74,187.11,168.27,146.88,156.23,158.07,173.22,191.2,182.2,166.44,152.99,155.12,160.7,174.7,201.02,193.5,160.79,150.32,159.75,190.31,172.09,206.19,190.44,163.7,151.6,151.79,155.42,161.73,196.85,169.18,144.49,130.41,145.32,144.16,147.92,175.01,165.46,144.79,136.32,128.21,140.08,169.81,225.95,187.22,158.36,167.14,146.21,144.08,150.75,187.29,163.88,134.51,132.75,136.1,141.32,152.05,185.11
"2832","county","Fayette County","driving","","Illinois","United States",100,78.35,76.47,76.35,86.51,82.75,71.43,82.07,72.55,76.87,66.75,89.72,91.04,76.63,67.67,67.59,66.15,70.31,85.19,76.67,59.58,70.95,65.59,58.78,78.27,93.76,87.19,67.27,75.79,79.23,72.99,85.91,120.53,100.8,86.67,91.12,73.99,74.03,91.64,105.48,88.44,84.39,74.39,72.71,75.27,86.95,112.04,104,92.32,81.43,78.87,80.99,90.44,115.01,103,94.6,79.83,85.15,86.23,86.83,111.92,93.64,82.99,77.47,83.39,79.95,78.55,87.27,72.27,50.74,53.94,54.98,62.46,58.66,63.79,57.22,46.18,45.1,50.58,57.02,53.42,58.26,49.74,42.66,44.54,55.54,58.98,56.42,63.95,55.9,35.93,51.42,55.94,63.27,56.26,71.59,63.43,55.14,58.1,63.91,67.27,60.3,71.91,63.27,56.9,64.75,64.99,73.51,71.87,81.03,76.75,60.7,68.47,68.07,78.95,81.87,94.16,85.39,63.47,NA,NA,79.99,85.23,99.76,93,78.83,88.8,88.16,94.96,105.32,125.05,105.16,91.8,94.04,93.52,98.88,100.56,116.13,114.41,97,101.04,108.44,95.28,111.4,122.29,107.12,105.68,94.96,102.96,110.4,113.53,139.34,132.65,119.17,115.17,109.96,149.86,120.93,145.18,138.18,113.21,115.01,118.65,127.21,131.49,159.9,139.54,125.45,124.17,115.25,127.73,150.22,157.62,101.4,135.93,134.89,116.13,130.49,127.29,159.26,154.94,133.93,125.05,116.01,122.05,125.53,140.74,142.18,123.09,121.17,112.32,117.73,130.21,150.42,142.62,125.57,119.49,111.88,115.97,124.93,149.26,135.53,133.13,113.93,112.65,117.29,131.57,154.82,149.1,121.85,110.32,121.29,133.69,130.49,161.38,148.58,136.77,120.97,107.64,107.36,130.81,147.14,133.29,114.53,102.36,113.61,103.96,111.8,135.17,125.93,109.28,93.72,96.08,105.48,129.61,181.19,142.9,131.61,128.93,104.84,100.32,113.97,136.37,124.77,107.68,98.16,107.6,106.48,110.28,143.06
"2879","county","Franklin County","driving","","Illinois","United States",100,109.93,105.32,124.25,143.49,120.81,97.32,115.17,106.26,109.35,104.21,134.81,125.55,94.36,99.82,101.61,113.24,124.88,150.02,134,98.43,97.99,109.71,114.94,111.19,136.11,150.56,109.08,114.36,107.2,114.63,124.61,231.59,143.36,126.98,120.54,105.55,115.79,129.75,142.95,138.52,115.97,113.06,110.87,120.22,145.15,157.32,145.32,133.78,124.25,123.67,132.89,151.41,188.46,179.87,137.94,126.67,123.31,135.84,153.33,203.31,181.66,144.88,132.75,136.47,129.8,132.75,176.33,121.61,80.31,89.4,87.38,102.19,98.39,104.65,101.7,86.09,93.91,92.62,97.36,93.24,113.15,85.55,73.87,81.88,107.74,96.06,100.49,116.87,106.35,58.88,96.6,95.7,102.1,115.3,123.94,113.96,92.3,107.47,120.4,106.17,105.46,139.24,117.72,99.15,111.45,121.16,118.17,139.82,153.2,149.98,112.66,129.31,129.31,134.5,152.35,169.98,162.19,112.3,NA,NA,146.4,173.33,178.12,175.48,152.48,149.53,143.89,162.19,191.28,236.42,208.81,173.33,175.88,174.9,172.93,211.28,239.33,212.98,184.61,182.1,192.93,185.86,200.76,267.47,258.79,203.85,182.01,183.18,215.03,206.71,262.15,254.81,216.47,188.14,203.76,210.56,219.06,266.76,254.81,186.04,199.55,205.06,200.58,230.07,280.49,263.49,221.66,203.04,183.71,213.02,277.05,284.3,213.74,233.65,233.96,219.42,219.78,224.65,269.57,263.53,208.95,197.72,202.55,198.48,221.92,266.58,262.6,208.72,208.05,185.55,204.92,213.78,251.81,248.77,251.99,200.45,191.72,216.82,212.04,248.41,238.26,207.7,197.49,206.04,215.17,240.45,265.19,265.1,207.29,190.92,197.99,195.44,206,266.49,274.23,206.53,187.7,182.55,176.64,182.1,231.95,227.11,180,178.34,177.9,169.17,178.39,204.92,206.85,178.17,172.17,166.22,180.76,195.93,319.19,255.48,218.3,233.02,198.52,206.76,205.5,248.59,254.32,187.7,190.38,182.73,180,192.48,231.9
"2901","county","Fulton County","driving","","Illinois","United States",100,109.71,108.09,122.1,93.6,90.22,85.29,111.89,97.54,105.28,96.48,107.81,143.42,88.67,101.55,118.02,105.49,112.03,130.54,153.91,78.4,106.26,113.3,104.29,100.99,116.19,132.23,90.92,102.74,118.23,93.24,101.2,134.27,137.79,92.54,109.01,113.23,128.36,119.07,131.6,152.01,96.83,110.56,107.04,104.93,111.61,135.47,142.51,108.3,118.93,115.76,125.62,122.8,158.48,154.05,104.36,105.07,111.82,113.44,105.77,105.98,100.63,81.42,82.41,93.53,79.38,80.15,84.45,79.45,44.48,62.56,71.01,86.42,71.36,73.61,68.26,51.58,82.41,71.57,83.74,81.14,94.86,75.23,65.94,80.51,84.94,93.31,80.44,92.82,79.87,55.74,93.17,89.37,101.48,88.39,94.93,86.84,72.41,104.93,101.69,113.44,107.32,100.42,83.74,87.54,99.93,104.93,101.97,108.52,129.42,120.55,101.69,111.05,91.77,105.49,105.77,136.73,138.42,89.23,NA,NA,132.02,122.94,148.35,140.53,102.6,127.23,137.93,127.38,147.64,161.58,157.35,120.9,114.22,131.25,140.96,158.34,183.74,169.46,118.51,130.47,153.13,143.7,149.05,167.49,163.05,138.42,155.17,141.03,157.42,178.04,194.51,182.48,134.27,156.02,176.85,173.75,174.67,178.61,174.03,133.99,142.79,157.57,171.78,187.19,180.51,186.49,157.42,160.73,166.29,177.55,185.57,188.74,186.07,153.76,173.47,181.14,154.54,176.92,194.93,185.64,154.68,175.65,187.54,157.78,202.39,197.19,184.66,155.88,154.82,160.03,169.67,173.82,189.51,202.67,142.22,161.51,165.87,163.69,172.2,182.62,198.87,153.2,155.95,167.42,167.49,180.15,185.01,185.22,138.28,152.64,168.54,160.31,170.87,174.31,194.02,158.2,145.11,178.47,164.39,173.89,193.81,210.7,146.09,162.56,164.32,165.73,148.91,180.3,186.21,142.58,161.93,139.76,152.08,161.15,196.83,218.02,164.46,126.11,135.96,153.84,152.01,156.65,154.33,133.78,146.24,172.13,165.02,156.86,180.37
"2997","county","Grundy County","driving","","Illinois","United States",100,100.88,98.21,107.03,116.96,102.28,85.77,102.96,99.43,99.78,108.95,115.19,117.59,85.55,94.4,98.91,100,104.02,123.42,117.35,87.5,92.85,99.22,109.26,107.92,121.73,114.92,87.57,102.84,112.7,101.49,122.61,136.87,121.8,100.79,106.6,105.5,104.89,108.88,142.61,127.91,103.85,106.01,104.06,106.25,112.14,139.18,129.9,106.87,107.48,106.16,109.47,118.44,156.06,134.51,118.81,111.14,119.48,115.16,108.69,128.77,104.75,89.9,96.51,98.96,92.32,85.71,97.91,74.68,50.12,71.66,72.75,76.95,72.66,78.37,64.1,52,70.93,70.25,68.9,75.3,82.74,70.95,58.81,76.21,76.1,76.23,78.03,88.91,77.51,45.41,76.03,79.51,80.08,85.85,85.95,87.38,72.83,90.04,87.56,88.94,92.01,99.25,84.5,80.52,92.91,100.87,88.78,95.19,115.73,108.65,93.32,112.89,97.39,110.95,113.24,121.78,121.01,86.94,NA,NA,123.66,114.03,137.24,125.58,100.4,130.79,131.92,131.6,141.14,159.43,131.1,125.43,107.42,135.95,137.29,134.98,164.7,155.55,133.54,134.57,147.68,132.88,158.68,182.56,172.85,147.39,151,139.96,155.82,173.37,188.73,179.11,172.79,171.31,165.14,163.63,179.36,193.27,168.79,139.96,163.2,165.65,169.81,176.96,197.38,188.73,209.44,167.51,172.28,184.72,202.83,203.26,140.67,164.55,185.67,174.98,173.96,180.32,210.78,189.68,166.28,175.97,167.8,166.68,179,210.96,200.54,158.25,174.97,164.44,177.5,196.47,206.9,186.76,163.51,165.72,169.17,181.83,175.72,202.01,185.4,159.01,160.1,161.44,168.79,178.18,207.78,196.45,158.79,167.25,181.58,181.89,186.21,216.78,201.08,171.7,160.51,161.97,171.73,166.63,192.31,190.19,145.95,145.8,151.58,148.66,160.83,175.8,168.25,148.38,139.94,137.81,154.97,171.78,207.6,181.66,141.97,156.41,141.05,142.1,161.4,181.36,156.85,146.12,160.34,149.68,158.64,159.73,191.28
"3096","county","Henry County","driving","","Illinois","United States",100,96.75,103.35,107.8,102.17,90.64,89.61,102.71,97.87,96.46,89.88,108.53,121.77,94.33,101.91,100.83,96.36,112.32,121.92,129.81,92.35,95.26,96.9,95.75,101.08,118.35,127.08,98.14,98.36,101.3,98.04,114.61,142.18,133.16,116.69,113.88,106.28,100.34,109.53,129.08,146.26,109.36,100.88,92.42,94.89,116.03,146.75,142.3,114.93,107.53,105.52,111.93,118.89,155.69,141.18,120.26,100.44,113.29,109.53,116.96,143.99,111.31,97.48,98.46,93.6,91.18,89.47,102.69,85.7,62.76,67.52,71.51,74.19,72.43,77.54,78.18,57.65,73.78,69.18,72.29,75.61,80.65,71.95,61.75,80.06,82.5,78.74,84.92,95.28,76.83,52.17,79.67,87.05,80.77,83.38,88.64,96.26,78.59,89.52,94.4,93.72,93.6,100.88,88.47,82.36,94.33,94.16,97.31,108.75,126.81,113.56,101.76,104.28,107.31,109.82,118.6,128.18,134.51,95.14,NA,NA,127.64,119.01,148.34,134.07,117.01,123.39,130.87,130.67,147.12,168.82,155.74,131.4,125.59,139.05,149.58,145.14,170.92,171.41,145.36,137.27,136.05,140.25,153.91,180.25,173.95,154.42,144.48,144.99,154.84,163.37,194.4,196.51,165.49,159.9,159.51,159.85,183.41,207.36,190.2,163.1,163.37,162.68,180.57,190.27,213.76,195.14,184.63,166.5,183.06,199.58,201.93,205.62,162.02,199.9,190.1,184.36,178.37,187,224.51,192.06,187.9,171.14,165.52,160.68,190.1,214.66,198.68,179.28,173.9,164.37,182.4,193.79,219.4,206.99,170.87,163.25,164.42,181.74,183.26,209.51,210.36,182.14,180.79,183.72,182.33,184.07,211.09,205.52,173.9,177.05,192.3,179.3,193.5,212.41,206.38,177.39,169.94,167.91,168.65,175.95,196.73,183.55,156.45,148.66,149.34,165.64,155.77,179.77,182.65,148.95,145.41,147.97,164,168.52,206.04,213.22,160.24,162.51,142.69,148.12,158.14,178.71,174.83,161.53,148.31,146.24,153.76,171.55,200.9
"3179","county","Iroquois County","driving","","Illinois","United States",100,103.94,101.26,112.67,133.01,116.69,151.52,150.71,101.91,98.98,108.44,131.02,124.89,97.81,101.34,96.67,103.33,119.41,141.01,116.16,108.65,108.85,99.43,92.57,101.58,147.14,125.78,109.34,106.54,104.75,103.45,118.27,164.31,140.64,135.57,127.49,100.2,110.27,130.94,155.54,137.92,128.62,122.53,99.55,96.47,130.69,159.64,156.6,158.79,129.96,119.29,119.29,144.58,189.4,163.78,156.8,122.61,106.21,125.94,130.13,175.6,119.77,97.16,105.72,95.57,103.98,104.1,140.84,116.32,67.88,82.83,72.72,79.98,75.64,89.52,67.28,59.28,75.15,71.82,80.06,79.78,84.37,65.69,62.97,74.1,73.93,81,83.64,89.32,79.46,53.19,78.93,85.26,84.17,94.64,81.04,93.42,79.74,92.2,88.71,96.43,89.04,113.2,90.26,82.26,88.35,93.46,91.8,95.9,122.7,106.46,86.68,104.3,92.98,96.95,111.9,130.78,132.4,101.75,NA,NA,114.45,119.12,135.81,133.25,113.15,124.69,123.51,129.56,140.6,191.43,145.76,132.52,144.38,155.42,139.91,146.41,187.66,160.74,142.1,140.93,147.26,142.71,162.32,188.14,155.87,147.02,145.35,161.14,147.1,162.65,186.85,163.54,161.92,182.38,166.22,158.63,177.55,209.46,190.95,172.96,171.21,180.39,184.37,210.96,217.3,193.59,188.02,180.43,179.05,187.66,234.71,237.64,168.29,216.4,205.03,170.24,171.5,198.62,237.8,200.2,186.97,181.85,171.9,182.14,187.13,235.24,208.4,178.44,175.4,168.05,172.92,202.56,227.57,212.91,192.12,172.63,160.41,174.54,197.12,249.9,209.09,195.33,176.65,166.22,174.06,197.56,236.99,213.48,201.54,190.3,175.56,203.61,199.68,226.76,226.63,210.68,194.84,196.1,200.41,225.25,251.93,218.6,195.82,163.99,157.33,163.17,164.43,188.31,195.13,170.28,150.67,156.15,151.64,197.24,267.76,198.54,172.39,206.58,161.92,154.93,176.74,215.55,180.76,184.17,155.01,152.74,161.19,170.69,214.78
"3188","county","Jackson County","driving","","Illinois","United States",100,95.08,100.33,100.1,116.35,114.65,90.31,93.03,105.13,94.94,97.07,132.08,166.94,118.22,89.15,93.48,93.96,96.91,116.95,121.62,97.9,98.67,93.53,98.69,99.32,122,126.21,87.72,96.02,98.4,98.46,108.32,141.05,136.38,114.17,105.1,101.91,103.4,116.04,136.15,146.4,104.25,100.98,108.55,108.55,113.22,143.43,158.68,114.59,100.12,112.76,116.5,130.57,150.22,142.08,100.73,95.14,109.32,94.9,86.55,101.29,88.61,82.38,77.11,83.52,68.6,64.18,78.07,64.12,40.38,58.81,56.69,65.59,66.76,69.91,58.17,61.47,65.2,62.61,70.08,68.06,73.17,62.96,55.07,65.43,72.94,72.42,71.01,81.34,66.74,47.94,70.14,74.06,81.05,84.83,78.19,86.49,62.34,82.17,86.72,76.72,76.61,91.78,80.6,79.35,76.88,84.15,82.49,98.15,115.56,117.49,81.78,88.94,93.88,94.69,110.11,113.68,115.07,82.71,NA,NA,101.97,108.3,114.82,107.97,84.35,107.45,104.9,108.72,119.59,137,132.29,107.57,110.92,120.83,121.35,127.58,139.28,152.54,121.95,122.45,127.77,126.81,129.26,158.27,155.92,124.4,114.19,124.28,128.86,141.15,166.26,170.72,134.8,129.55,133.66,138.27,145.86,170.18,153.37,112.33,126.4,128.91,147.58,146.96,166.2,168.42,129.65,138.06,137.77,146.48,161.98,167.38,139.61,125.88,141.48,139.93,151.4,140.22,160.97,165.12,130.38,143.99,141.23,149.89,146.46,177.26,169.93,129.16,138.53,132.48,137.41,146.65,157.96,156.01,122.95,135.34,145.34,142.44,149.62,157.42,154.8,131.89,148.1,141.46,155.28,157.79,190.48,197.95,146.4,151.09,160.99,199.46,233.72,260.8,271.7,208.67,202.45,195.23,186.06,194.6,233.99,235.82,177.61,166.74,169.74,162.46,173.15,188.71,203.94,148.45,152.63,156.8,174.7,182.22,221.79,235.36,194.85,158.39,163.21,161.86,165.16,208.67,223.59,164.06,158.83,160.51,164.18,170.22,202.43
"3230","county","Jefferson County","driving","","Illinois","United States",100,107.37,107.01,112.57,129.79,114.36,95.4,109.83,98.21,101.67,100.6,118.01,126.26,97.33,93.96,97.85,119.58,116.44,128.77,119.78,90.86,98.97,101.07,98.74,107.06,126.91,115.96,105.37,112.31,110.54,113.05,123.83,173.02,141.79,124.05,124.83,112.43,109.61,120.9,142.03,129.68,112.09,107.56,110.52,118.77,128.53,158.71,143.08,140.82,127.65,125.48,130.96,146.14,181.13,167.87,138.81,123.69,128.13,131.97,139.1,198.69,179.68,146.85,119.56,126.6,132.35,134.76,156.27,125.81,87.19,83.4,79.15,82.8,85.73,86.07,85.31,72.78,71.28,76.84,84.26,76.43,87.62,67.75,59.9,68.58,70.3,75.1,75.33,87.24,77.31,48.5,73.19,77.22,67.27,80.25,91.01,91.75,63.14,82.4,84.04,80.92,79.84,100.07,83.95,76,89.22,93.44,92.34,105.37,116.63,111.16,92.72,99.48,95.85,105.37,117.6,131.51,123.02,90.39,NA,NA,113.36,130.27,144.44,131.85,114.31,130.18,119.51,136.93,162.26,184.78,164.86,139.6,141.41,138.91,145.06,154.79,171.16,167.34,151.36,150.98,143.25,155.51,171.4,199.28,177,155.92,150.33,146.35,172.09,181.39,201.77,200.29,168.2,169.82,159.04,163.53,183.52,210.33,207.01,166.75,189.77,174.31,172.92,192.94,232.06,204.25,193.61,177.93,184.26,186.21,238.48,220.87,150.21,205.65,203.89,184.95,176.22,198.19,227.89,209.54,190.53,171.76,170.78,180.2,197.59,236.09,214.79,179.94,170.71,161.28,162.69,202.89,222.69,218.13,193.51,171.45,160.5,176.24,187.4,210.4,206.73,181.8,174.43,155.44,176.5,190.67,217.49,219.01,186.78,179.77,159.83,173.93,193.96,216.89,207.35,180.96,159.76,156.35,163,170.16,197.92,180.13,154.53,142.63,151.41,147.85,150.5,174.93,166.46,151.62,139.86,144.44,154.96,179.41,242.99,199.71,167.89,183.66,135.97,157.32,165.89,198.57,190.65,156.3,147.88,146.28,152.46,171.85,195.44
